ID,Project,Reporter,Assigned To,Priority,Severity,Reproducibility,Product Version,Category,Date Submitted,OS,OS Version,Platform,View Status,Updated,Summary,Status,Resolution,Fixed in Version
17573,NCDFI spotlite,pradipk,spotlite,normal,major,always,,Bug,2020-07-08,,,,public,2020-07-31,Auction Watch Screen: If unique number field is not in uploaded formats or while manual auction initiation then on auction watch,deployed_in_uat,fixed,
17574,NCDFI spotlite,asham,poojak,normal,minor,always,,Bug,2020-07-09,,,,public,2020-07-31,"Unique Id displays ""0"" in auction market watch screen if initiate auction manually.",deployed_in_uat,fixed,
17613,NCDFI spotlite,ravinar,sumitp,high,major,always,,Bug,2020-07-10,,,,public,2020-07-31,If we set new multi party me in old hybrid contract then annexture II and annexture IV data is getting received which is not req,deployed_in_uat,fixed,
17628,NCDFI spotlite,poonamc,spotlite,normal,major,always,,Observation,2020-07-11,,,,public,2020-07-31,Quick auction floor- Auction no. field is not removed,acknowledged,open,
17634,NCDFI spotlite,poonamc,dineshp,normal,major,always,,Observation,2020-07-11,,,,public,2020-07-31,After uploading FAQ data of bid record gets removed from auction tracker new screen as bid status becomes KNOCKED OFF,assigned,open,
17645,NCDFI spotlite,pradipk,spotlite,low,minor,always,,Observation,2020-07-11,,,,public,2020-07-31,Auction Winner list Summary Screen: If we approve/reject trade from 'Auction Winner list Summary' screen then mail of same is no,acknowledged,open,
18234,NCDFI spotlite,vinishak,spotlite,normal,minor,have not tried,,Bug,2020-07-30,,,,public,2020-07-31,mock.neml.xyz- Order Book and Trade Book - Data is not displayed until we click on search.,closed,fixed,
10529,NCDFI spotlite,ashishn,spotlite,high,major,N/A,,Observation,2020-01-14,,,,public,2020-07-31,"NCDFI error message as “MSG_INSERTION_FAILED"" while bidding.",feedback,open,
9429,NCDFI spotlite,ashishn,spotlite,high,major,N/A,,Observation,2019-12-13,,,,public,2020-07-31,NCDFI order status open pending.,acknowledged,open,
15600,NCDFI spotlite,user19,user19,high,major,always,,Bug,2020-05-09,,,,public,2020-07-31,"During Confirmation session on when bidder clicks on confirm button it displays ""No details found""",deployed_in_uat,fixed,
15927,NCDFI spotlite,user19,user19,high,major,always,,Bug,2020-05-19,,,,public,2020-07-31,"In auction Id if we enter backward slash then while placing bid, bid is not getting submitted.",acknowledged,open,
15621,NCDFI spotlite,user19,dineshp,high,major,always,,Bug,2020-05-11,,,,public,2020-07-31,After clicking on annnexure 2 button then mail was not received on mail id deffined in contract master,new,open,
15971,NCDFI spotlite,user19,dineshp,high,major,always,,Bug,2020-05-20,,,,public,2020-07-31,While Final Allocation if we allocated qty greater than Auction order gty file gets uploaded sucessfully but is not updated,new,open,
18166,NCDFI spotlite,ravinar,ravinar,normal,minor,always,,Bug,2020-07-29,,,,public,2020-07-31,mock.neml.xyz- In order re-initiation screen market code with description is not given.,closed,fixed,
18013,NCDFI spotlite,vinishak,ashwinik,normal,major,have not tried,,Bug,2020-07-23,,,,public,2020-07-31,ncdfiuatutil : After uploading excel it shows error while processing request but the record is displayed in upload view as VALID,closed,open,
18221,NCDFI spotlite,vinishak,spotlite,normal,major,have not tried,,Bug,2020-07-30,,,,public,2020-07-31,mock.neml.xyz : Open orders are not displayed in Market Watch. ExchOrder : 012121134580031,closed,fixed,
18178,NCDFI spotlite,asham,poojak,normal,minor,always,,Bug,2020-07-29,,,,public,2020-07-31,mock.neml.xyz-Auction market--In Fo trade confirmation and margin block release book screen in market filter market description,closed,fixed,
18179,NCDFI spotlite,asham,poojak,normal,minor,always,,Bug,2020-07-29,,,,public,2020-07-31,mock.neml.xyz- In market watch screen 50 auctions are displayed per page but same is not given in past auction and future auctio,closed,fixed,
18245,NCDFI spotlite,vinishak,spotlite,normal,minor,have not tried,,Observation,2020-07-30,,,,public,2020-07-31,"mock.neml.xyz : In FO Display Price screen, market code with description is not given.",closed,fixed,
18231,NCDFI spotlite,vinishak,spotlite,normal,minor,have not tried,,Bug,2020-07-30,,,,public,2020-07-31,Auction Market New : Data is not displayed. It shows 'processing please wait'.,closed,fixed,
18168,NCDFI spotlite,ravinar,spotlite,high,major,always,,Bug,2020-07-29,,,,public,2020-07-31,mock.neml.xyz-In auction watch screen 'Warehouse OR Other Parameters' filter is not working.,closed,fixed,
15892,NCDFI spotlite,user19,spotlite,high,major,always,,Bug,2020-05-18,,,,public,2020-07-31,During provisional if when we click on Annexure 2 button it displays emai send failed.,deployed_in_uat,fixed,
15911,NCDFI spotlite,user19,spotlite,high,major,always,,Bug,2020-05-18,,,,public,2020-07-31,"If we enter backward Slash in Auction ID files then while uploading file it gives error message """"Error processing request""",deployed_in_uat,fixed,
15910,NCDFI spotlite,user19,spotlite,normal,minor,always,,Bug,2020-05-18,,,,public,2020-07-31,In Annexure 3 Details Format Bid log column is missing.Data is aslo not displayed in proper sequence,deployed_in_uat,fixed,
16332,NCDFI spotlite,poonamc,spotlite,normal,major,always,,Bug,2020-05-30,,,,public,2020-07-31,Data is not displayed in the orderbook on 10.9 server,deployed_in_uat,fixed,
18164,NCDFI spotlite,ravinar,sumitp,high,major,always,,Bug,2020-07-29,,,,public,2020-07-29,mock.neml.xyz:- In order book after applying market code filter data not getting displayed in screen.,closed,fixed,
18167,NCDFI spotlite,ravinar,sumitp,high,major,always,,Bug,2020-07-29,,,,public,2020-07-29,mock.neml.xyz- In auction watch screen common search option is not working.,closed,fixed,
18165,NCDFI spotlite,ravinar,sumitp,high,major,always,,Bug,2020-07-29,,,,public,2020-07-29,mock.neml.xyz- In market watch screen selected auctions getting unselected automatically.,closed,fixed,
18162,NCDFI spotlite,asham,sumitp,normal,minor,always,,Bug,2020-07-29,,,,public,2020-07-29,"mock.neml.xyz---The market description along with market code in order book ,trade book currently it is given only in the auctio",assigned,open,
18180,NCDFI spotlite,asham,poojak,normal,minor,have not tried,,Bug,2020-07-29,,,,public,2020-07-29,"mock.neml.xyz- In market watch screen ""Selected "" filter is not added to view favourite auctions.",assigned,open,
17234,NCDFI spotlite,ravinar,ashwinik,high,major,sometimes,,Bug,2020-06-30,,,,public,2020-07-29,After uploading 200 auctions in pop up message only 'h' getting displayed.Also in upload view uploaded auctions not getting disp,feedback,open,
18163,NCDFI spotlite,ravinar,ashwinik,high,major,always,,Bug,2020-07-29,,,,public,2020-07-29,"https://ncdfiuatutil.neml.in/ :- File not getting uploaded successfully.It gives error message as 'Commodity, state not found",feedback,open,
18169,NCDFI posttrade,pradipk,dhananjais,normal,minor,always,,Bug,2020-07-29,,,,public,2020-07-29,"ReProcessBankFile Screen: There is no any validation on date selection, Proper error should displayed if we select wrong date.",assigned,open,
17956,NCDFI posttrade,asham,dhananjais,normal,minor,always,,Bug,2020-07-22,,,,public,2020-07-25,"While open the reprocess bank file screen it shows ""Processing please wait.""",resolved,open,
18038,NCDFI posttrade,ravinar,dhananjais,high,major,always,,Bug,2020-07-24,,,,public,2020-07-24,10% payout is not auto triggered only payin is getting processed.,closed,open,
18042,NCDFI posttrade,poonamc,nidhik,normal,minor,always,,Observation,2020-07-24,,,,public,2020-07-24,HDFC manual upload- after uploading a file it displays error,resolved,open,
17940,NCDFI posttrade,ravinar,sayalig,normal,minor,always,,Observation,2020-07-21,,,,public,2020-07-24,Re-process bank file screen- In map party drop down those party code displayed whose virtual account code in blank.,closed,open,
17942,NCDFI posttrade,ravinar,sayalig,normal,minor,always,,Bug,2020-07-21,,,,public,2020-07-24,Re processed bank file - If collection file uploaded with blank virtual account no and duplicate instrument no then same record,closed,open,
17966,NCDFI posttrade,ravinar,dhananjais,high,major,always,,Bug,2020-07-22,,,,public,2020-07-24,After 90% payin payout triggered scheduler payout record remains in pending status in pay tracker but in dues book same record i,closed,open,
18012,NCDFI posttrade,poonamc,nidhik,normal,minor,always,,Bug,2020-07-23,,,,public,2020-07-23,Re-process bank file-Map party functionality is not required in unified version(As per Ankur),resolved,open,
18010,NCDFI posttrade,poonamc,nidhik,normal,major,always,,Bug,2020-07-23,,,,public,2020-07-23,Funds Deposit Approval: Upload option for manually uploading the collection file is removed from the screen,resolved,open,
18005,NCDFI posttrade,poonamc,nidhik,normal,major,always,,Bug,2020-07-23,,,,public,2020-07-23,Re-process bank file- It takes time to load the data of 110000 records. By default if it should display data of current date.,resolved,open,
18003,NCDFI posttrade,poonamc,nidhik,normal,major,always,,Observation,2020-07-23,,,,public,2020-07-23,Re-process bank file- If we select invalid party code while doing a map party then proper error msg is not displayed.,resolved,open,
18002,NCDFI posttrade,asham,nidhik,normal,minor,always,,Bug,2020-07-23,,,,public,2020-07-23,"While record process from reprocess bank file screen it shows ""RE PROCESS BANK COLLECTION FAILED : NO_ERROR for Transno:142086,""",resolved,open,
17999,NCDFI posttrade,asham,nidhik,normal,minor,have not tried,,Bug,2020-07-23,,,,public,2020-07-23,In reprocess bank file screen after mapped party enter then party mapped button displayed for some time s as the screen is not r,resolved,open,
17965,NCDFI posttrade,asham,dhananjais,normal,minor,have not tried,,Bug,2020-07-22,,,,public,2020-07-23,"In reprocess, bank file screen in mapped party screen message is not refreshing if click first party code then click on second r",closed,open,
17949,NCDFI posttrade,ravinar,sayalig,normal,minor,always,,Observation,2020-07-22,,,,public,2020-07-23,Reprocessed bank file- After collection file is done Record present with failure reason 'Virtual Account Code Does Not Exist' i,closed,open,
17969,NCDFI posttrade,asham,dhananjais,normal,minor,always,,Bug,2020-07-22,,,,public,2020-07-23,"In reprocess bank file screen if the cms ref number is the same then it shows error ""RE PROCESS BANK COLLECTION FAILED : CMSREFE",closed,open,
17962,NCDFI posttrade,asham,dhananjais,normal,minor,always,,Bug,2020-07-22,,,,public,2020-07-23,Reprocess bank file screen---In mapped party code all the party codes are coming only that party should be coming whose virtual,closed,open,
17954,NCDFI posttrade,asham,dhananjais,normal,minor,always,,Bug,2020-07-22,,,,public,2020-07-23,"Reprocess bank files---In reprocess bank file screen record displayed with reason ""Virtual account code does not exit"" then same",resolved,open,
17968,NCDFI posttrade,asham,dhananjais,normal,minor,always,,Bug,2020-07-22,,,,public,2020-07-23,"In reprocess bank file screen while updating mapped party it shows error ""Updation failed"".",resolved,open,
17970,NCDFI posttrade,pradipk,dhananjais,high,major,sometimes,,Bug,2020-07-22,,,,public,2020-07-22,Nafed Template: Buyer 10/90% payin is getting auto trigger but 10/90% payout of seller is failed it is posted in dues book.,new,open,
17781,NCDFI posttrade,pradipk,sayalig,normal,minor,always,,Bug,2020-07-16,,,,public,2020-07-21,ReProcessBankFile Screen: If we update map party and re process record then file is not getting process because of duplicate utr,closed,open,
17782,NCDFI posttrade,pradipk,sayalig,normal,minor,always,,Bug,2020-07-16,,,,public,2020-07-21,ReProcessBankFile Screen: If we select party code through map party button which party have virtual account number then on submi,closed,open,
16834,NCDFI spotlite,ravinar,ashwinik,high,major,always,,Bug,2020-06-18,,,,public,2020-07-21,ncdfiuatutil.neml.in :- After uploading file in upload view record getting displayed two times.,deployed_in_uat,open,
17934,NCDFI hostend,hemantn,dineshp,normal,major,always,,Bug,2020-07-21,,,,public,2020-07-21,ncdfiuat.neml.in :- In contract mini buy/sell qty is 1000. But while bidding 100 qty is allowed & trade is generated.,assigned,open,
17766,NCDFI spotlite,vinishak,spotlite,normal,minor,have not tried,,Observation,2020-07-16,,,,public,2020-07-20,mock.neml.xyz : If we upload super H1 price from server 10.8 then super H1 is not updated on server 10.9 immediately.,acknowledged,open,
17815,NCDFI spotlite,vinishak,dineshp,normal,major,have not tried,,Bug,2020-07-17,,,,public,2020-07-20,mock.neml.xyz - Incorrect Super H1 price is displayed after confirmation start for 5 auctions out of 200 auctions.,assigned,open,
17745,NCDFI spotlite,poonamc,spotlite,normal,major,always,,Bug,2020-07-15,,,,public,2020-07-15,"Base price upload- if entry is not present in the screen & member uploads file with negative base price,its updated in the scree",closed,open,
17716,NCDFI spotlite,vinishak,spotlite,low,minor,have not tried,,Observation,2020-07-15,,,,public,2020-07-15,Group Auction - Future Auction : Group Name column not given in export.,closed,fixed,
17724,NCDFI spotlite,poonamc,spotlite,normal,major,always,,Bug,2020-07-15,,,,public,2020-07-15,In upload base price screen it displays error 'price not in multiple of tick size' it does not consider old uploaded price,deployed_in_uat,fixed,
17717,NCDFI spotlite,vinishak,spotlite,normal,minor,have not tried,,Bug,2020-07-15,,,,public,2020-07-15,Group Auction : If we initiate future auction and then modify date to current date then auction remains in 'PLAN'.,assigned,open,
17691,NCDFI spotlite,vinishak,spotlite,low,minor,have not tried,,Observation,2020-07-14,,,,public,2020-07-14,Group Auction : Market Watch (Future Auction) - Group Name not provided.,closed,fixed,
17683,NCDFI spotlite,vinishak,spotlite,normal,major,have not tried,,Bug,2020-07-14,,,,public,2020-07-14,Base price upload : If we upload auction and then re-initiate the orders then uploaded base price for the contract is not set fo,closed,fixed,
17619,NCDFI spotlite,ravinar,dineshp,high,major,always,,Bug,2020-07-10,,,,public,2020-07-10,Old hybrid auction displayed in allocation utility for close auction.,assigned,open,
17616,NCDFI hostend,user19,dineshp,normal,minor,always,,Observation,2020-07-10,,,,public,2020-07-10,In case of L2 format If we upload super H1 price greater than or equal to HI price thwn also mail is getting recived for,assigned,open,
17612,NCDFI spotlite,ravinar,mayuriw,high,major,always,,Bug,2020-07-10,,,,public,2020-07-10,After bidding from android app in web in message log no message getting displayed. For order request and order confirmation.,assigned,open,
17608,NCDFI hostend,user19,dineshp,high,major,always,,Observation,2020-07-10,,,,public,2020-07-10,In case of L2 if confirmation gets updated to one minute but trade session is not getting updated,assigned,open,
17607,NCDFI hostend,user19,dineshp,high,major,always,,Bug,2020-07-09,,,,public,2020-07-09,In case of L2 formate if super H1 price is uploaded then also our system H1 trade is getting generated according to available ma,assigned,open,
17430,NCDFI spotlite,ravinar,ashwinik,high,major,always,,Bug,2020-07-04,,,,public,2020-07-09,Bidding App v1.0.41: FPCP is displayed even if 'Display Floor Ceiling Price' is 'No' in contract.,deployed_in_uat,open,
17599,NCDFI hostend,user19,dineshp,high,major,always,,Observation,2020-07-09,,,,public,2020-07-09,While confirmation memmber has confimed 1500 qty but while final allocation if we allocate qty greater than confirmed qty,assigned,open,
17591,NCDFI spotlite,poonamc,dineshp,normal,major,always,,Bug,2020-07-09,,,,public,2020-07-09,"Trade date is displayed as 9th Jul for a record of 8th jul, trade was not generated through the sys but qty is allocated by NAFE",assigned,open,
17545,NCDFI spotlite,hemantn,spotlite,normal,major,always,,Observation,2020-07-07,,,,public,2020-07-09,mock.neml.xyz :- Auction market -> In conformation box there is space in between 'Provisional Trade Details For order no' & num,deployed_in_uat,fixed,
17587,NCDFI spotlite,asham,poojak,normal,minor,always,,Bug,2020-07-09,,,,public,2020-07-09,Auction Tracker--From initiator login bid session is displayed blank.,assigned,open,
17583,NCDFI hostend,asham,dineshp,normal,minor,always,,Bug,2020-07-09,,,,public,2020-07-09,Allocation utility---In annexure 5 upload screen filters are not provided.,assigned,open,
17579,NCDFI hostend,asham,dineshp,normal,minor,always,,Bug,2020-07-09,,,,public,2020-07-09,"Allocation utility---Annexure 5 is not upload it shows error ""File processing failed"".",assigned,open,
17556,NCDFI hostend,asham,dineshp,normal,minor,always,,Bug,2020-07-08,,,,public,2020-07-08,Allocation utility---After annexure 5 upload record processing failed as bidder allocated quantity enter more than the actual al,assigned,open,
17552,NCDFI hostend,pradipk,dineshp,normal,minor,always,,Observation,2020-07-08,,,,public,2020-07-08,"Old Hybrid Auction ME: Confirmation screen: Confirmed qty is not getting updated in confirmed qty column, if we accept qty in co",assigned,open,
17551,NCDFI hostend,pradipk,dineshp,normal,major,always,,Bug,2020-07-08,,,,public,2020-07-08,"Old Hybrid Auction ME: If member confirmed qty which is greater than allocate qty then order rejected with status of ""provisiona",assigned,open,
17549,NCDFI hostend,asham,dineshp,normal,minor,always,,Bug,2020-07-08,,,,public,2020-07-08,Allocation utility---If same file uploaded second time then it shows incorrect error message.,assigned,open,
17496,NCDFI hostend,pradipk,dineshp,normal,minor,always,,Observation,2020-07-06,,,,public,2020-07-08,Trade book Screen: Trade is not generate in our system & nafed allocate some quantity to that bidder then in trade book trade ma,assigned,open,
17455,NCDFI spotlite,asham,poojak,normal,major,always,,Bug,2020-07-06,,,,public,2020-07-07,AUCTION order placed on server 10.8 but is is not displayed on another server 10.9,acknowledged,open,
17479,NCDFI spotlite,asham,poojak,normal,minor,always,,Bug,2020-07-06,,,,public,2020-07-07,In bid confirmation pop auction short code is not properly visible.Auction short code displayes auction ID from annexture 1.,deployed_in_uat,fixed,
17483,NCDFI spotlite,asham,poojak,normal,minor,always,,Bug,2020-07-06,,,,public,2020-07-07,In bid confirmation pop auction short code is not properly visible.Auction short code displayes auction ID from annexture 1.,deployed_in_uat,fixed,
17492,NCDFI spotlite,hemantn,spotlite,normal,major,always,,Observation,2020-07-06,,,,public,2020-07-07,NCDFIUAT.NEML.IN :- Continuous market -> In order market watch screen some special characters are getting displayed above side l,closed,fixed,
17457,NCDFI spotlite,hemantn,spotlite,high,major,always,,Bug,2020-07-06,,,,public,2020-07-06,NCDFIUAT.NEML.IN :- Ascending auction -> From future auction if we modify price then 'PRICE NOT PROVIDED' error is getting displ,closed,fixed,
17467,NCDFI spotlite,hemantn,spotlite,high,major,always,,Bug,2020-07-06,,,,public,2020-07-06,NCDFIUAT.NEML.IN :- Ascending auction -> Order rejected as rejection reason is Margin block Failed. IntOrdno :- 011881505420001,closed,fixed,
17362,NCDFI spotlite,pradipk,spotlite,normal,minor,always,,Bug,2020-07-02,,,,public,2020-07-06,"Confirmation Screen: After confirmation, Confirmed qty should update in allocate qty & confirm qty column.",closed,fixed,
17395,NCDFI spotlite,hemantn,spotlite,high,major,always,,Bug,2020-07-03,,,,public,2020-07-06,NCDFIUAT.NEML.IN :- Initiator initiate order then uploaded price is getting displayed in order book. But if initiator modify pri,closed,fixed,
17394,NCDFI spotlite,hemantn,spotlite,normal,major,always,,Observation,2020-07-03,,,,public,2020-07-06,NCDFIUAT.NEML.IN :- There is no validation for base price upload file.,closed,fixed,
17397,NCDFI spotlite,hemantn,spotlite,normal,minor,always,,Observation,2020-07-03,,,,public,2020-07-06,NCDFIUAT.NEML.IN :- In base price upload file -ve value should not allowed.,closed,fixed,
17118,NCDFI spotlite,ravinar,spotlite,normal,minor,always,,Bug,2020-06-26,,,,public,2020-07-04,In confirmation pop up message remain trade price as SUPER H1.,closed,open,
17406,NCDFI spotlite,pradipk,spotlite,normal,minor,always,,Observation,2020-07-03,,,,public,2020-07-04,Wrong error message is getting displayed if modify confirmed qty not multiple of lot size.,closed,open,
17360,NCDFI spotlite,pradipk,spotlite,normal,minor,always,,Observation,2020-07-02,,,,public,2020-07-04,In confirmation window bid qty column should be present.,closed,fixed,
17358,NCDFI hostend,pradipk,dineshp,high,major,always,,Bug,2020-07-02,,,,public,2020-07-02,In confirmation session H1 bidder status displayed as confirmed then also same bid is getting knocked off in trade session.,assigned,open,
17315,NCDFI spotlite,hemantn,spotlite,normal,major,always,,Observation,2020-07-01,,,,public,2020-07-02,NCDFIUAT.NEML.IN :- In base price screen relocate 'Refresh' button on right side of 'base price upload' button.,closed,fixed,
17251,NCDFI spotlite,hemantn,spotlite,high,major,always,,Bug,2020-06-30,,,,public,2020-07-01,NCDFIUAT.NEML.IN :- Auction market -> If we not upload base price & member initiate order with 100 price then in order book cont,closed,fixed,
17250,NCDFI spotlite,hemantn,spotlite,high,major,always,,Bug,2020-06-30,,,,public,2020-07-01,NCDFIUAT.NEML.IN :- Base price screen provide only for admin.,closed,fixed,
17282,NCDFI spotlite,hemantn,spotlite,high,major,always,,Bug,2020-07-01,,,,public,2020-07-01,NCDFIUAT.NEML.IN :- Continuous market -> While order initiation in contract field 'contract type' is getting displayed.,closed,fixed,
17266,NCDFI hostend,hemantn,dineshp,high,minor,always,,Bug,2020-07-01,,,,public,2020-07-01,Ncdfiuat.neml.in :- Group Auction -> Order rejected token not loaded. Token id - 0107201211224,assigned,open,
17235,NCDFI spotlite,hemantn,spotlite,normal,major,always,,Bug,2020-06-30,,,,public,2020-06-30,NCDFIUAT.NEML.IN :- In normal market 'Normal market watch' & continuous market 'Order market watch' screen 'contract type' is g,closed,fixed,
17233,NCDFI spotlite,hemantn,spotlite,normal,major,always,,Bug,2020-06-30,,,,public,2020-06-30,NCDFIUAT.NEML.IN :- Group name column is required in book watch screen but it given in market watch screen.,closed,fixed,
17132,NCDFI spotlite,hemantn,dineshp,normal,major,always,,Bug,2020-06-27,,,,public,2020-06-27,Priority auction matching engine :- In past auction screen trade price is getting displayed. Market :- MCK4 Fsymbol :- BUTTERHN,assigned,open,
17105,NCDFI hostend,hemantn,dineshp,high,major,always,,Bug,2020-06-26,,,,public,2020-06-26,Priority auction matching engine :- Random bidder bid on auction as 170 price. Now if Priority bidder bid on auction as 170 pric,assigned,open,
17067,NCDFI spotlite,pradipk,spotlite,normal,minor,always,,Bug,2020-06-26,,,,public,2020-06-26,"In confirmation popup screen: 'Check Margin' button is not getting work, nothing happened on clicked of check margin button.",deployed_in_uat,fixed,
17066,NCDFI spotlite,pradipk,spotlite,high,major,always,,Bug,2020-06-26,,,,public,2020-06-26,While doing confirmation if we clicked on Accept/Reject button it shows error. Auction No- 011772026000432,deployed_in_uat,fixed,
17078,NCDFI spotlite,pradipk,spotlite,normal,minor,always,,Bug,2020-06-26,,,,public,2020-06-26,In confirmation screen: Reject button is not working.,deployed_in_uat,fixed,
17032,NCDFI spotlite,poonamc,spotlite,normal,major,always,,Bug,2020-06-24,,,,public,2020-06-26,while accepting a trade validation of sufficient margin on confirmed qty is not checked,deployed_in_uat,fixed,
17025,NCDFI spotlite,poonamc,spotlite,normal,minor,have not tried,,Bug,2020-06-24,,,,public,2020-06-26,error msg 'modify qty can not be greater than allocated qty' is not displayed in Red color,deployed_in_uat,fixed,
17021,NCDFI spotlite,poonamc,spotlite,normal,major,always,,Bug,2020-06-24,,,,public,2020-06-26,"If allocated qty: 600, total margin is soft blocked(available margin is 0) then on doing ‘check margin’ by entering 100 qty or a",deployed_in_uat,fixed,
17016,NCDFI spotlite,pradipk,spotlite,normal,minor,always,,Observation,2020-06-24,,,,public,2020-06-26,In confirmation popup screen:If we have received any error message after that every success message is displayed in red. color.,deployed_in_uat,open,
17020,NCDFI spotlite,poonamc,tradingdev,normal,major,always,,Bug,2020-06-24,,,,public,2020-06-25,Trade is not generated as per the confirmed qty entered by a member while trade confirmation.,assigned,open,
17011,NCDFI spotlite,pradipk,spotlite,normal,minor,always,,Bug,2020-06-24,,,,public,2020-06-24,"In confirmation popup screen: Member allocate qty is 150 and if we put qty in text box as 30 then also it shows error message ""M",deployed_in_uat,fixed,
17010,NCDFI spotlite,pradipk,spotlite,normal,minor,always,,Bug,2020-06-24,,,,public,2020-06-24,Confirmation popup: If we clicked on 'check margin' button then insufficient margin message is getting displayed but in text b,deployed_in_uat,fixed,
17022,NCDFI spotlite,poonamc,spotlite,normal,major,always,,Bug,2020-06-24,,,,public,2020-06-24,After doing a ‘check margin’ with 200 qty it displays ‘sufficient margin’ but In the ‘Confirmed qty’ field 200000 is updated.,deployed_in_uat,open,
17024,NCDFI spotlite,poonamc,spotlite,normal,major,always,,Bug,2020-06-24,,,,public,2020-06-24,After entering confirmed qty as 145 it displays error 'qty not in multiple of Trading lot' but qty gets updates as 0.145,deployed_in_uat,open,
16984,NCDFI hostend,hemantn,dineshp,normal,major,always,,Bug,2020-06-23,,,,public,2020-06-23,Production -> Closed Hybrid Reverse - If 1st bid price is higher than auction price then incorrect message is getting displayed.,assigned,open,
16897,NCDFI spotlite,ravinar,ashwinik,normal,minor,always,,Bug,2020-06-20,,,,public,2020-06-22,In export of upload view screen internal order no displayed wrong.,closed,open,
16874,NCDFI hostend,ravinar,dineshp,high,major,always,,Bug,2020-06-19,,,,public,2020-06-19,After allocation in order book of bidder status displayed as PFILL instead of FILL.Same for initiator also.,assigned,open,
16848,NCDFI hostend,ravinar,dineshp,normal,minor,always,,Bug,2020-06-18,,,,public,2020-06-18,allocationutility.neml.xyz :- After uploading annexure V by two members at the same time for same auction id then 'file already,assigned,open,
16669,NCDFI spotlite,ravinar,dineshp,high,major,always,,Bug,2020-06-12,,,,public,2020-06-18,allocationutility.neml.xyz :-After annexure V uploaded successfully margin is not blocked/released according the file.Same is no,closed,open,
16665,NCDFI spotlite,ravinar,dineshp,high,major,always,,Bug,2020-06-12,,,,public,2020-06-18,"allocationutility.neml.xyz :- In screen grid H1 qty,H1 price are displayed wrong.Also bid log time field is not visible.",closed,open,
16653,NCDFI spotlite,ravinar,dineshp,high,major,always,,Bug,2020-06-11,,,,public,2020-06-18,allocationutility.neml.xyz-After uploading annexure V successfully in grid it display error failed with error-607 and failed wit,closed,open,
16751,NCDFI hostend,user19,dineshp,high,major,always,,Bug,2020-06-15,,,,public,2020-06-15,"In view logs datais not getting displayed according to filters applied.It displayed data of other state,commodity and previous",assigned,open,
16699,NCDFI spotlite,hemantn,dineshp,normal,minor,always,,Bug,2020-06-12,,,,public,2020-06-15,Allocationutility -> Closed Auction :- There is 1 auction & if we click on suspend trade then pop up is getting displayed. In th,assigned,open,
16750,NCDFI hostend,user19,dineshp,high,major,always,,Bug,2020-06-15,,,,public,2020-06-15,"For view log export to excel file filename is displayed ""Upload"" and aslso created date isdisplayed wrong, Host id format isn",assigned,open,
16720,NCDFI hostend,poonamc,dineshp,normal,major,always,,Bug,2020-06-13,,,,public,2020-06-13,After doing close auction release entry should do to margin block release report of Posttrade,assigned,open,
16716,NCDFI spotlite,vinishak,dineshp,normal,minor,have not tried,,Bug,2020-06-13,,,,public,2020-06-13,"Close Auction : After performing close auction, closed trades should not be displayed in Trade Rejection screen of posttrade.",assigned,open,
16704,NCDFI hostend,user19,dineshp,high,minor,always,,Bug,2020-06-12,,,,public,2020-06-13,If we manually accept or reject records from winner list that records are displayed in allocation utility while,new,open,
16641,NCDFI spotlite,vinishak,spotlite,normal,minor,have not tried,,Bug,2020-06-11,,,,public,2020-06-13,Market Watch : Super H1 price is rounded up i.e Super H1 price was uploaded as '400.89' but it is displayed as '401' in MW. Uniq,closed,fixed,
16693,NCDFI spotlite,hemantn,tradingdev,normal,major,always,,Observation,2020-06-12,,,,public,2020-06-13,We closed all trade from allocation utility against auction ref no (TL/MCK2/2020/TLWARE 02/12.06.2020). But for initiator in ord,assigned,open,
16705,NCDFI hostend,user19,dineshp,high,major,always,,Bug,2020-06-12,,,,public,2020-06-12,While Final Allocation if we allocate qty more than auction qty then in that case for that auction reccords whichis first in t,assigned,open,
16701,NCDFI hostend,poonamc,dineshp,normal,minor,always,,Bug,2020-06-12,,,,public,2020-06-12,Allocation utility: Screen name and button name should be Close auction,assigned,open,
16700,NCDFI spotlite,ravinar,dineshp,normal,minor,always,,Bug,2020-06-12,,,,public,2020-06-12,allocationutility.neml.xyz:-After uploading annexure V records not getting processed file wise.Now according the bids record get,assigned,open,
16698,NCDFI spotlite,hemantn,dineshp,normal,major,always,,Observation,2020-06-12,,,,public,2020-06-12,Allocationutility -> Closed Auction :- Screen name & button name should be rename as 'Close Auction'.,assigned,open,
16697,NCDFI spotlite,hemantn,dineshp,normal,minor,always,,Observation,2020-06-12,,,,public,2020-06-12,Allocationutility -> Closed Auction :- View trade & View log export name should be proper.,assigned,open,
16696,NCDFI spotlite,hemantn,dineshp,normal,minor,always,,Observation,2020-06-12,,,,public,2020-06-12,Allocationutility -> Closed Auction -> In view log export Host Order Id column data should be proper.,assigned,open,
16695,NCDFI spotlite,hemantn,dineshp,normal,major,always,,Observation,2020-06-12,,,,public,2020-06-12,"Allocationutility -> Closed Auction -> In view trade export Host Order Id, Token Id & Auction Order Id column data should be pr",assigned,open,
16694,NCDFI spotlite,hemantn,dineshp,normal,major,always,,Observation,2020-06-12,,,,public,2020-06-12,"Allocationutility -> Closed auction -> In view trade screen Contract Code, Commodity Code & Season Id filter is provided but in",assigned,open,
